Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,Referee,HS,AS,HST,AST,HF,AF,HC,AC,HY,AY,HR,AR,B365H,B365D,B365A,BWH,BWD,BWA,IWH,IWD,IWA,WHH,WHD,WHA,VCH,VCD,VCA
13/08/16,Southampton,Watford,1.0,1.0,D,0.0,1.0,A,R East,24.0,5.0,6.0,1.0,8.0,12.0,6.0,2.0,1.0,2.0,0.0,1.0,1.8,3.75,5.0,1.8,3.4,4.5,1.8,3.5,4.2,1.83,3.4,4.5,1.83,3.6,5.0
14/08/16,Arsenal,Liverpool,3.0,4.0,A,1.0,1.0,D,M Oliver,9.0,16.0,5.0,7.0,13.0,17.0,5.0,4.0,3.0,3.0,0.0,0.0,2.4,3.5,3.1,2.35,3.3,2.9,2.3,3.3,2.9,2.5,3.1,3.0,2.4,3.5,3.1
14/08/16,Bournemouth,Man United,1.0,3.0,A,0.0,1.0,A,A Marriner,9.0,11.0,3.0,7.0,7.0,10.0,4.0,2.0,0.0,1.0,0.0,0.0,4.75,3.6,1.85,4.6,3.5,1.75,4.5,3.5,1.75,4.5,3.4,1.85,4.75,3.6,1.87
15/08/16,Chelsea,West Ham,2.0,1.0,H,0.0,0.0,D,A Taylor,16.0,7.0,6.0,3.0,16.0,16.0,7.0,1.0,5.0,2.0,0.0,0.0,1.65,4.0,6.0,1.6,3.75,5.5,1.65,3.6,5.1,1.67,3.6,5.5,1.65,4.1,5.75
19/08/16,Man United,Southampton,2.0,0.0,H,1.0,0.0,H,A Taylor,12.0,13.0,5.0,1.0,11.0,8.0,4.0,0.0,0.0,0.0,0.0,0.0,1.53,4.2,7.5,1.48,4.33,8.0,1.4,4.4,7.3,1.44,4.33,7.5,1.55,4.1,7.5
20/08/16,Burnley,Liverpool,2.0,0.0,H,2.0,0.0,H,L Mason,3.0,26.0,2.0,5.0,14.0,5.0,1.0,12.0,0.0,1.0,0.0,0.0,6.5,4.2,1.57,6.5,4.0,1.55,5.6,3.9,1.55,7.0,3.5,1.57,7.0,4.2,1.55
20/08/16,Leicester,Arsenal,0.0,0.0,D,0.0,0.0,D,M Clattenburg,8.0,13.0,1.0,4.0,11.0,7.0,2.0,7.0,1.0,2.0,0.0,0.0,2.88,3.6,2.5,2.75,3.6,2.45,2.75,3.3,2.4,2.88,3.2,2.5,2.9,3.6,2.5
20/08/16,Stoke,Man City,1.0,4.0,A,0.0,2.0,A,M Dean,8.0,12.0,3.0,6.0,12.0,13.0,7.0,7.0,3.0,4.0,0.0,0.0,5.5,3.8,1.73,5.25,3.8,1.67,4.7,3.6,1.7,5.0,3.5,1.73,5.4,3.9,1.73
20/08/16,Swansea,Hull,0.0,2.0,A,0.0,0.0,D,S Attwell,13.0,12.0,3.0,4.0,7.0,10.0,8.0,3.0,0.0,0.0,0.0,0.0,1.8,3.6,5.25,1.75,3.6,5.0,1.8,3.5,4.2,1.83,3.2,4.8,1.8,3.6,5.25
20/08/16,Tottenham,Crystal Palace,1.0,0.0,H,0.0,0.0,D,M Oliver,20.0,10.0,5.0,2.0,19.0,9.0,10.0,4.0,3.0,3.0,0.0,0.0,1.45,4.75,8.0,1.44,4.5,7.75,1.5,4.0,6.1,1.5,3.6,8.5,1.45,4.75,8.0
20/08/16,Watford,Chelsea,1.0,2.0,A,0.0,0.0,D,J Moss,6.0,13.0,2.0,4.0,20.0,10.0,0.0,5.0,4.0,3.0,0.0,0.0,5.5,3.8,1.73,5.5,3.7,1.67,4.2,3.5,1.8,5.5,3.3,1.73,5.75,3.75,1.73
20/08/16,West Brom,Everton,1.0,2.0,A,1.0,1.0,D,N Swarbrick,11.0,13.0,4.0,7.0,16.0,10.0,7.0,4.0,3.0,1.0,0.0,0.0,3.0,3.25,2.6,2.95,3.1,2.55,2.85,3.2,2.4,2.7,3.2,2.62,3.13,3.2,2.55
21/08/16,Sunderland,Middlesbrough,1.0,2.0,A,0.0,2.0,A,M Atkinson,18.0,8.0,5.0,3.0,11.0,14.0,8.0,1.0,1.0,1.0,0.0,0.0,2.55,3.2,3.1,2.5,3.1,3.1,2.3,3.2,3.0,2.6,3.2,2.75,2.63,3.13,3.1
21/08/16,West Ham,Bournemouth,1.0,0.0,H,0.0,0.0,D,C Pawson,15.0,8.0,2.0,5.0,15.0,15.0,1.0,6.0,3.0,1.0,0.0,1.0,1.95,3.75,4.0,1.91,3.6,4.0,1.8,3.5,4.2,1.91,3.2,4.33,1.95,3.75,4.0
27/08/16,Chelsea,Burnley,3.0,0.0,H,2.0,0.0,H,M Clattenburg,22.0,6.0,10.0,0.0,6.0,9.0,9.0,5.0,2.0,2.0,0.0,0.0,1.25,5.5,15.0,1.25,6.0,12.0,1.25,5.5,10.3,1.29,5.0,12.0,1.25,6.0,15.0
27/08/16,Crystal Palace,Bournemouth,1.0,1.0,D,0.0,1.0,A,M Dean,24.0,10.0,5.0,3.0,15.0,10.0,10.0,4.0,2.0,1.0,0.0,0.0,2.3,3.2,3.3,2.35,3.2,3.2,2.4,3.3,2.75,2.38,3.2,3.1,2.38,3.3,3.4
27/08/16,Everton,Stoke,1.0,0.0,H,0.0,0.0,D,M Oliver,21.0,8.0,9.0,1.0,14.0,11.0,9.0,2.0,2.0,1.0,0.0,0.0,1.73,3.6,5.25,1.72,3.75,5.0,1.7,3.6,4.7,1.75,3.6,4.75,1.73,3.8,5.5
27/08/16,Hull,Man United,0.0,1.0,A,0.0,0.0,D,J Moss,8.0,29.0,2.0,9.0,9.0,6.0,1.0,6.0,2.0,3.0,0.0,0.0,8.0,4.1,1.44,7.0,4.5,1.45,6.1,4.0,1.5,7.0,4.0,1.5,8.5,4.5,1.45
27/08/16,Leicester,Swansea,2.0,1.0,H,1.0,0.0,H,R East,13.0,9.0,6.0,3.0,14.0,10.0,4.0,6.0,2.0,2.0,0.0,0.0,1.73,3.6,5.25,1.72,3.75,5.0,1.75,3.5,4.5,1.73,3.6,5.0,1.73,3.75,5.5
27/08/16,Southampton,Sunderland,1.0,1.0,D,0.0,0.0,D,L Mason,16.0,5.0,7.0,2.0,15.0,8.0,5.0,5.0,2.0,2.0,0.0,0.0,1.57,3.6,6.5,1.6,3.9,6.0,1.65,3.6,5.1,1.62,3.6,6.0,1.62,4.0,6.5
27/08/16,Tottenham,Liverpool,1.0,1.0,D,0.0,1.0,A,R Madley,11.0,13.0,4.0,3.0,11.0,17.0,5.0,5.0,3.0,5.0,0.0,0.0,2.38,3.4,3.0,2.4,3.5,2.9,2.4,3.3,2.75,2.38,3.4,2.9,2.4,3.5,3.1
27/08/16,Watford,Arsenal,1.0,3.0,A,0.0,3.0,A,K Friend,14.0,10.0,6.0,7.0,18.0,15.0,3.0,2.0,6.0,1.0,0.0,0.0,5.0,3.75,1.73,5.0,3.75,1.72,4.5,3.5,1.75,4.6,3.75,1.73,5.25,3.9,1.73
28/08/16,Man City,West Ham,3.0,1.0,H,2.0,0.0,H,A Marriner,22.0,9.0,5.0,2.0,5.0,10.0,5.0,4.0,1.0,3.0,0.0,0.0,1.25,6.0,11.0,1.28,6.0,10.0,1.25,5.5,10.3,1.3,5.5,9.5,1.3,6.0,11.0
28/08/16,West Brom,Middlesbrough,0.0,0.0,D,0.0,0.0,D,A Taylor,13.0,7.0,2.0,2.0,12.0,11.0,5.0,4.0,1.0,3.0,0.0,0.0,2.6,3.1,2.9,2.5,3.1,3.1,2.5,3.2,2.75,2.6,2.9,3.0,2.63,3.0,3.2
10/09/16,Arsenal,Southampton,2.0,1.0,H,1.0,1.0,D,R Madley,17.0,11.0,2.0,5.0,10.0,8.0,6.0,1.0,2.0,5.0,0.0,0.0,1.57,4.2,6.5,1.55,4.2,6.0,1.55,3.9,5.6,1.62,3.5,6.5,1.57,4.33,6.5
10/09/16,Bournemouth,West Brom,1.0,0.0,H,0.0,0.0,D,K Friend,12.0,12.0,5.0,2.0,9.0,11.0,10.0,5.0,1.0,3.0,0.0,0.0,2.05,3.25,4.33,2.0,3.3,4.0,2.1,3.2,3.4,2.1,3.0,4.0,2.05,3.25,4.33
10/09/16,Burnley,Hull,1.0,1.0,D,0.0,0.0,D,P Tierney,13.0,11.0,2.0,3.0,13.0,3.0,5.0,9.0,2.0,0.0,0.0,0.0,2.45,3.1,3.4,2.4,3.1,3.2,2.5,3.2,2.75,2.3,3.1,3.3,2.4,3.2,3.4
10/09/16,Liverpool,Leicester,4.0,1.0,H,2.0,1.0,H,C Pawson,17.0,12.0,11.0,3.0,4.0,8.0,1.0,7.0,1.0,2.0,0.0,0.0,1.7,4.0,5.5,1.67,4.0,5.5,1.6,3.7,5.4,1.7,3.75,5.5,1.67,4.1,5.5
10/09/16,Man United,Man City,1.0,2.0,A,1.0,2.0,A,M Clattenburg,14.0,18.0,3.0,6.0,15.0,10.0,4.0,4.0,4.0,2.0,0.0,0.0,2.38,3.25,3.4,2.3,3.3,3.5,2.4,3.2,2.85,2.38,3.2,3.4,2.3,3.3,3.4
10/09/16,Middlesbrough,Crystal Palace,1.0,2.0,A,1.0,1.0,D,N Swarbrick,12.0,12.0,4.0,4.0,5.0,9.0,6.0,6.0,1.0,2.0,0.0,0.0,2.3,3.2,3.6,2.2,3.2,3.5,2.2,3.2,3.2,2.38,3.1,3.2,2.3,3.13,3.7
10/09/16,Stoke,Tottenham,0.0,4.0,A,0.0,1.0,A,A Taylor,15.0,20.0,2.0,8.0,13.0,18.0,10.0,8.0,3.0,2.0,0.0,0.0,4.6,3.75,1.85,4.6,3.6,1.8,4.0,3.45,1.85,4.8,3.2,1.85,4.75,3.6,1.87
10/09/16,West Ham,Watford,2.0,4.0,A,2.0,2.0,D,M Atkinson,19.0,13.0,4.0,8.0,10.0,15.0,4.0,4.0,2.0,2.0,0.0,0.0,1.91,3.6,4.5,1.83,3.5,4.5,1.8,3.5,4.2,1.91,3.2,4.5,1.93,3.5,4.5
11/09/16,Swansea,Chelsea,2.0,2.0,D,0.0,1.0,A,A Marriner,6.0,28.0,2.0,7.0,17.0,8.0,1.0,11.0,3.0,4.0,0.0,0.0,5.75,4.0,1.67,5.75,4.0,1.65,5.1,3.6,1.65,6.0,3.6,1.62,5.75,4.0,1.65
12/09/16,Sunderland,Everton,0.0,3.0,A,0.0,0.0,D,M Jones,11.0,20.0,2.0,9.0,11.0,8.0,5.0,4.0,1.0,1.0,0.0,0.0,3.8,3.5,2.1,3.8,3.5,2.1,3.3,3.3,2.1,3.75,3.2,2.1,3.7,3.4,2.15
16/09/16,Chelsea,Liverpool,1.0,2.0,A,0.0,2.0,A,M Atkinson,12.0,13.0,4.0,5.0,6.0,13.0,6.0,4.0,1.0,1.0,0.0,0.0,2.25,3.5,3.4,2.25,3.5,3.3,2.3,3.3,3.15,2.3,3.4,3.4,2.3,3.5,3.3
17/09/16,Everton,Middlesbrough,3.0,1.0,H,3.0,1.0,H,L Mason,11.0,7.0,6.0,0.0,5.0,15.0,6.0,3.0,2.0,1.0,0.0,0.0,1.67,3.8,6.0,1.65,3.8,5.5,1.7,3.7,5.0,1.7,3.2,6.0,1.65,4.0,6.0
17/09/16,Hull,Arsenal,1.0,4.0,A,0.0,1.0,A,R East,6.0,24.0,2.0,9.0,9.0,12.0,2.0,4.0,0.0,2.0,1.0,0.0,6.0,4.2,1.6,6.0,4.0,1.57,5.5,4.0,1.6,6.0,3.6,1.62,6.5,4.1,1.6
17/09/16,Leicester,Burnley,3.0,0.0,H,1.0,0.0,H,A Taylor,14.0,7.0,6.0,2.0,10.0,9.0,7.0,1.0,0.0,1.0,0.0,0.0,1.5,4.33,8.0,1.53,4.1,6.5,1.6,4.0,5.5,1.5,3.75,8.0,1.45,4.6,8.5
17/09/16,Man City,Bournemouth,4.0,0.0,H,2.0,0.0,H,J Moss,20.0,6.0,12.0,2.0,8.0,11.0,5.0,5.0,1.0,1.0,1.0,0.0,1.29,6.0,12.0,1.26,6.25,10.0,1.25,6.0,11.0,1.29,5.0,12.0,1.29,6.25,12.0
17/09/16,West Brom,West Ham,4.0,2.0,H,3.0,0.0,H,M Clattenburg,8.0,23.0,6.0,5.0,14.0,6.0,2.0,6.0,2.0,1.0,0.0,0.0,2.8,3.2,2.8,2.75,3.1,2.75,2.6,3.25,2.75,2.7,3.1,2.7,2.8,3.2,2.8
18/09/16,Crystal Palace,Stoke,4.0,1.0,H,2.0,0.0,H,C Pawson,14.0,11.0,8.0,4.0,15.0,9.0,10.0,5.0,2.0,1.0,0.0,0.0,2.0,3.5,4.2,2.0,3.4,3.9,2.1,3.4,3.5,2.05,3.1,4.0,2.05,3.4,4.0
18/09/16,Southampton,Swansea,1.0,0.0,H,0.0,0.0,D,M Jones,19.0,9.0,6.0,3.0,14.0,9.0,7.0,1.0,1.0,1.0,0.0,0.0,1.7,3.8,5.75,1.65,3.6,5.25,1.7,3.7,5.0,1.7,3.4,5.5,1.7,3.8,5.5
18/09/16,Tottenham,Sunderland,1.0,0.0,H,0.0,0.0,D,M Dean,31.0,6.0,9.0,2.0,7.0,16.0,14.0,1.0,1.0,5.0,0.0,1.0,1.33,5.5,11.0,1.28,5.5,9.25,1.35,5.3,8.0,1.33,4.33,12.0,1.33,5.5,10.0
18/09/16,Watford,Man United,3.0,1.0,H,1.0,0.0,H,M Oliver,10.0,15.0,5.0,2.0,14.0,19.0,5.0,7.0,3.0,4.0,0.0,0.0,6.0,4.2,1.62,5.5,4.0,1.62,5.5,4.0,1.6,6.0,3.6,1.62,6.0,4.1,1.62
24/09/16,Arsenal,Chelsea,3.0,0.0,H,3.0,0.0,H,M Oliver,14.0,9.0,5.0,2.0,9.0,11.0,9.0,1.0,0.0,2.0,0.0,0.0,2.4,3.5,3.1,2.4,3.4,3.1,2.35,3.3,3.05,2.4,3.2,3.2,2.38,3.6,3.13
24/09/16,Bournemouth,Everton,1.0,0.0,H,1.0,0.0,H,R Madley,12.0,13.0,1.0,2.0,10.0,14.0,5.0,3.0,2.0,2.0,0.0,0.0,3.6,3.5,2.15,3.6,3.4,2.1,3.5,3.4,2.1,3.6,3.4,2.15,3.6,3.5,2.15
24/09/16,Liverpool,Hull,5.0,1.0,H,3.0,0.0,H,A Marriner,32.0,2.0,12.0,1.0,8.0,8.0,13.0,2.0,1.0,2.0,0.0,1.0,1.22,7.0,15.0,1.22,6.5,13.0,1.25,6.0,11.0,1.25,6.0,13.0,1.22,7.0,15.0
24/09/16,Man United,Leicester,4.0,1.0,H,4.0,0.0,H,M Dean,16.0,10.0,7.0,3.0,9.0,12.0,8.0,6.0,0.0,2.0,0.0,0.0,1.73,3.9,5.25,1.67,4.0,5.5,1.65,3.8,5.3,1.7,3.75,5.5,1.73,3.9,5.25
24/09/16,Middlesbrough,Tottenham,1.0,2.0,A,0.0,2.0,A,G Scott,6.0,19.0,2.0,5.0,14.0,9.0,2.0,10.0,2.0,1.0,0.0,0.0,3.75,3.5,2.1,3.75,3.5,2.0,4.1,3.5,1.9,4.0,3.4,2.0,3.8,3.4,2.15
24/09/16,Stoke,West Brom,1.0,1.0,D,0.0,0.0,D,M Atkinson,12.0,9.0,2.0,3.0,9.0,13.0,6.0,6.0,3.0,4.0,0.0,0.0,2.38,3.3,3.3,2.3,3.2,3.3,2.3,3.3,3.15,2.3,3.3,3.3,2.4,3.2,3.4
24/09/16,Sunderland,Crystal Palace,2.0,3.0,A,1.0,0.0,H,A Taylor,11.0,20.0,4.0,4.0,15.0,12.0,3.0,5.0,0.0,2.0,0.0,0.0,2.88,3.25,2.7,2.8,3.2,2.6,2.7,3.3,2.6,2.8,3.2,2.7,2.88,3.3,2.7
24/09/16,Swansea,Man City,1.0,3.0,A,1.0,1.0,D,N Swarbrick,13.0,18.0,5.0,4.0,15.0,9.0,2.0,7.0,2.0,4.0,0.0,0.0,9.0,5.5,1.36,7.5,5.0,1.4,7.5,4.8,1.4,9.0,4.5,1.4,9.5,5.4,1.36
25/09/16,West Ham,Southampton,0.0,3.0,A,0.0,1.0,A,J Moss,13.0,18.0,1.0,9.0,9.0,14.0,6.0,2.0,5.0,2.0,0.0,0.0,2.8,3.3,2.75,2.8,3.3,2.7,2.7,3.3,2.6,2.8,3.2,2.7,2.8,3.4,2.63
26/09/16,Burnley,Watford,2.0,0.0,H,1.0,0.0,H,M Jones,13.0,12.0,4.0,3.0,11.0,15.0,7.0,6.0,1.0,3.0,0.0,0.0,2.9,3.2,2.7,2.9,3.2,2.65,2.65,3.3,2.65,2.75,3.25,2.7,3.0,3.2,2.6
30/09/16,Everton,Crystal Palace,1.0,1.0,D,1.0,0.0,H,J Moss,13.0,10.0,3.0,2.0,16.0,11.0,10.0,9.0,5.0,4.0,0.0,0.0,1.73,4.0,5.0,1.72,3.75,5.0,1.75,3.6,4.8,1.75,3.8,5.0,1.75,3.9,5.0
01/10/16,Hull,Chelsea,0.0,2.0,A,0.0,0.0,D,A Taylor,8.0,22.0,3.0,9.0,13.0,15.0,5.0,7.0,2.0,2.0,0.0,0.0,7.5,4.5,1.5,7.0,4.5,1.45,6.5,4.2,1.5,7.0,4.33,1.5,7.5,4.6,1.5
01/10/16,Sunderland,West Brom,1.0,1.0,D,0.0,1.0,A,S Attwell,7.0,17.0,2.0,7.0,7.0,13.0,6.0,5.0,1.0,3.0,0.0,0.0,2.5,3.25,3.2,2.45,3.1,3.1,2.5,3.3,2.85,2.5,3.1,3.2,2.45,3.25,3.25
01/10/16,Swansea,Liverpool,1.0,2.0,A,1.0,0.0,H,M Oliver,8.0,18.0,3.0,6.0,11.0,9.0,3.0,10.0,2.0,2.0,0.0,0.0,8.0,4.75,1.45,7.0,4.5,1.45,7.0,4.5,1.45,8.0,4.5,1.44,8.0,4.8,1.44
01/10/16,Watford,Bournemouth,2.0,2.0,D,0.0,1.0,A,M Dean,17.0,11.0,7.0,2.0,17.0,12.0,4.0,5.0,3.0,4.0,0.0,0.0,2.38,3.3,3.3,2.3,3.25,3.25,2.2,3.15,3.5,2.4,3.2,3.2,2.38,3.4,3.25
01/10/16,West Ham,Middlesbrough,1.0,1.0,D,0.0,0.0,D,N Swarbrick,19.0,9.0,2.0,3.0,13.0,12.0,4.0,5.0,2.0,3.0,0.0,0.0,2.25,3.4,3.5,2.1,3.4,3.6,2.1,3.4,3.5,2.3,3.3,3.3,2.2,3.4,3.6
02/10/16,Burnley,Arsenal,0.0,1.0,A,0.0,0.0,D,C Pawson,10.0,18.0,1.0,3.0,2.0,3.0,2.0,6.0,0.0,0.0,0.0,0.0,9.0,5.0,1.4,8.5,5.0,1.36,7.5,4.8,1.4,9.5,4.5,1.4,10.0,5.0,1.36
02/10/16,Leicester,Southampton,0.0,0.0,D,0.0,0.0,D,M Atkinson,9.0,11.0,1.0,5.0,9.0,9.0,3.0,6.0,1.0,0.0,0.0,0.0,2.25,3.4,3.5,2.2,3.3,3.4,2.1,3.4,3.5,2.25,3.25,3.5,2.2,3.4,3.6
02/10/16,Man United,Stoke,1.0,1.0,D,0.0,0.0,D,R Madley,24.0,7.0,9.0,6.0,14.0,9.0,13.0,2.0,3.0,0.0,0.0,0.0,1.33,5.75,10.0,1.3,5.5,10.0,1.33,5.5,8.2,1.33,5.0,11.0,1.33,5.5,11.0
02/10/16,Tottenham,Man City,2.0,0.0,H,2.0,0.0,H,A Marriner,13.0,12.0,7.0,6.0,20.0,10.0,4.0,3.0,2.0,2.0,0.0,0.0,3.0,3.5,2.5,3.0,3.4,2.35,3.35,3.3,2.2,3.0,3.4,2.4,2.9,3.5,2.5
15/10/16,Arsenal,Swansea,3.0,2.0,H,2.0,1.0,H,J Moss,16.0,13.0,6.0,6.0,7.0,10.0,5.0,6.0,0.0,1.0,1.0,0.0,1.29,6.5,11.0,1.26,6.25,10.0,1.25,6.0,11.0,1.29,5.5,12.0,1.29,6.0,12.0
15/10/16,Bournemouth,Hull,6.0,1.0,H,3.0,1.0,H,L Mason,22.0,11.0,10.0,4.0,8.0,14.0,5.0,4.0,0.0,3.0,0.0,0.0,1.85,3.5,5.0,1.8,3.5,4.75,1.85,3.5,4.3,1.85,3.4,4.8,1.83,3.6,5.0
15/10/16,Chelsea,Leicester,3.0,0.0,H,2.0,0.0,H,A Marriner,16.0,5.0,6.0,0.0,6.0,12.0,8.0,5.0,1.0,1.0,0.0,0.0,1.57,4.5,6.0,1.57,4.33,6.25,1.6,3.9,5.7,1.6,3.8,6.5,1.6,4.2,6.25
15/10/16,Crystal Palace,West Ham,0.0,1.0,A,0.0,1.0,A,M Atkinson,12.0,12.0,3.0,4.0,12.0,13.0,7.0,6.0,1.0,3.0,0.0,1.0,2.15,3.5,3.6,2.0,3.5,3.75,2.2,3.35,3.3,2.2,3.1,3.75,2.1,3.6,3.7
15/10/16,Man City,Everton,1.0,1.0,D,0.0,0.0,D,M Oliver,19.0,3.0,8.0,2.0,7.0,9.0,13.0,1.0,0.0,2.0,0.0,0.0,1.5,4.75,7.0,1.48,4.75,6.25,1.45,4.4,7.2,1.5,4.33,7.0,1.5,4.8,6.5
15/10/16,Stoke,Sunderland,2.0,0.0,H,2.0,0.0,H,M Jones,18.0,11.0,6.0,1.0,10.0,13.0,6.0,4.0,1.0,1.0,0.0,0.0,2.0,3.6,4.0,1.95,3.5,4.0,2.1,3.4,3.5,2.05,3.3,4.0,1.95,3.6,4.3
15/10/16,West Brom,Tottenham,1.0,1.0,D,0.0,0.0,D,K Friend,8.0,20.0,4.0,8.0,14.0,10.0,5.0,8.0,2.0,2.0,0.0,0.0,5.5,3.8,1.73,5.25,3.8,1.67,4.8,3.6,1.75,5.5,3.4,1.75,5.5,3.75,1.73
16/10/16,Middlesbrough,Watford,0.0,1.0,A,0.0,0.0,D,R East,10.0,4.0,3.0,2.0,15.0,10.0,4.0,6.0,4.0,1.0,0.0,0.0,2.25,3.3,3.6,2.2,3.1,3.6,2.3,3.3,3.15,2.3,3.1,3.6,2.3,3.2,3.6
16/10/16,Southampton,Burnley,3.0,1.0,H,0.0,0.0,D,M Dean,34.0,6.0,14.0,1.0,11.0,10.0,8.0,4.0,1.0,2.0,0.0,0.0,1.4,4.8,9.5,1.4,4.5,9.0,1.4,4.8,7.5,1.4,4.5,10.0,1.36,4.8,10.5
17/10/16,Liverpool,Man United,0.0,0.0,D,0.0,0.0,D,A Taylor,9.0,7.0,3.0,1.0,14.0,20.0,3.0,1.0,0.0,4.0,0.0,0.0,2.2,3.5,3.5,2.15,3.5,3.6,2.1,3.4,3.5,2.25,3.1,3.6,2.15,3.5,3.5
22/10/16,Arsenal,Middlesbrough,0.0,0.0,D,0.0,0.0,D,M Dean,9.0,11.0,5.0,4.0,6.0,13.0,8.0,3.0,1.0,0.0,0.0,0.0,1.25,6.5,15.0,1.25,6.0,12.0,1.25,6.0,11.0,1.25,6.0,13.0,1.22,6.25,12.0
22/10/16,Bournemouth,Tottenham,0.0,0.0,D,0.0,0.0,D,C Pawson,8.0,16.0,1.0,4.0,10.0,15.0,7.0,4.0,2.0,4.0,0.0,0.0,4.2,3.6,1.95,4.1,3.6,1.95,3.8,3.4,2.0,4.0,3.4,2.0,4.1,3.7,1.95
22/10/16,Burnley,Everton,2.0,1.0,H,1.0,0.0,H,M Jones,9.0,20.0,3.0,8.0,16.0,15.0,2.0,8.0,2.0,3.0,0.0,0.0,6.0,3.8,1.67,6.0,3.8,1.62,4.8,3.6,1.75,6.0,3.6,1.67,6.25,3.8,1.67
22/10/16,Hull,Stoke,0.0,2.0,A,0.0,1.0,A,K Friend,9.0,12.0,2.0,6.0,16.0,8.0,5.0,7.0,2.0,3.0,0.0,0.0,3.1,3.3,2.5,2.95,3.2,2.5,2.7,3.2,2.7,3.1,3.2,2.5,3.1,3.3,2.5
22/10/16,Leicester,Crystal Palace,3.0,1.0,H,1.0,0.0,H,M Oliver,17.0,23.0,4.0,7.0,10.0,8.0,8.0,8.0,0.0,0.0,0.0,0.0,2.05,3.5,3.9,2.05,3.4,3.7,2.0,3.4,3.8,2.05,3.3,4.0,2.05,3.5,4.0
22/10/16,Liverpool,West Brom,2.0,1.0,H,2.0,0.0,H,N Swarbrick,21.0,6.0,7.0,1.0,9.0,13.0,3.0,2.0,1.0,3.0,0.0,0.0,1.29,6.0,13.0,1.28,6.0,12.0,1.3,5.5,9.5,1.29,6.0,11.0,1.29,6.0,12.0
22/10/16,Swansea,Watford,0.0,0.0,D,0.0,0.0,D,P Tierney,11.0,10.0,5.0,2.0,15.0,16.0,7.0,2.0,2.0,1.0,0.0,0.0,2.38,3.3,3.3,2.3,3.25,3.25,2.3,3.3,3.15,2.3,3.4,3.2,2.3,3.4,3.4
22/10/16,West Ham,Sunderland,1.0,0.0,H,0.0,0.0,D,R Madley,20.0,10.0,3.0,2.0,10.0,13.0,6.0,2.0,2.0,5.0,0.0,0.0,1.67,4.0,5.75,1.7,3.8,5.0,1.75,3.6,4.8,1.7,3.75,5.5,1.7,4.0,5.4
23/10/16,Chelsea,Man United,4.0,0.0,H,2.0,0.0,H,M Atkinson,14.0,16.0,6.0,5.0,7.0,17.0,5.0,7.0,3.0,2.0,0.0,0.0,2.15,3.4,3.8,2.25,3.3,3.6,2.2,3.3,3.35,2.25,3.1,3.6,2.2,3.4,3.6
23/10/16,Man City,Southampton,1.0,1.0,D,0.0,1.0,A,M Clattenburg,14.0,6.0,3.0,2.0,11.0,10.0,10.0,3.0,3.0,3.0,0.0,0.0,1.5,4.5,7.5,1.5,4.5,7.0,1.5,4.2,6.5,1.5,4.33,7.0,1.5,4.6,7.0
29/10/16,Crystal Palace,Liverpool,2.0,4.0,A,2.0,3.0,A,A Marriner,7.0,17.0,6.0,10.0,15.0,5.0,3.0,3.0,1.0,2.0,0.0,0.0,5.25,4.0,1.7,5.0,4.0,1.72,4.8,3.6,1.75,5.0,3.8,1.75,5.0,3.9,1.75
29/10/16,Man United,Burnley,0.0,0.0,D,0.0,0.0,D,M Clattenburg,37.0,7.0,11.0,1.0,12.0,9.0,19.0,1.0,1.0,3.0,1.0,0.0,1.2,7.0,19.0,1.2,6.5,15.0,1.2,6.5,15.0,1.22,6.0,17.0,1.2,7.0,17.0
29/10/16,Middlesbrough,Bournemouth,2.0,0.0,H,1.0,0.0,H,S Attwell,10.0,15.0,3.0,3.0,3.0,5.0,4.0,7.0,1.0,1.0,0.0,0.0,2.5,3.2,3.2,2.45,3.1,3.1,2.5,3.1,3.0,2.6,3.0,3.1,2.5,3.2,3.2
29/10/16,Sunderland,Arsenal,1.0,4.0,A,0.0,1.0,A,M Atkinson,3.0,21.0,1.0,7.0,9.0,13.0,0.0,8.0,4.0,3.0,0.0,0.0,9.0,5.0,1.4,8.0,5.25,1.4,7.5,4.8,1.4,8.5,4.8,1.4,8.5,5.2,1.4
29/10/16,Tottenham,Leicester,1.0,1.0,D,1.0,0.0,H,R Madley,22.0,6.0,5.0,1.0,11.0,20.0,8.0,1.0,3.0,4.0,0.0,0.0,1.62,4.2,6.0,1.62,4.0,5.5,1.65,3.8,5.3,1.67,3.6,6.0,1.67,4.0,5.75
29/10/16,Watford,Hull,1.0,0.0,H,0.0,0.0,D,J Moss,22.0,8.0,0.0,2.0,13.0,8.0,7.0,2.0,1.0,2.0,0.0,0.0,1.75,3.75,5.25,1.72,3.75,5.0,1.75,3.6,4.8,1.75,3.5,5.5,1.75,3.7,5.5
29/10/16,West Brom,Man City,0.0,4.0,A,0.0,2.0,A,L Mason,9.0,21.0,1.0,8.0,17.0,10.0,1.0,7.0,4.0,3.0,0.0,0.0,8.0,4.75,1.44,7.0,4.5,1.45,7.0,4.5,1.45,8.0,4.5,1.44,8.0,4.6,1.45
