Div,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,Referee,HS,AS,HST,AST,HF,AF,HC,AC,HY,AY,HR,AR,B365H,B365D,B365A,PSH,PSD,PSA,WHH,WHD,WHA,PSCH,PSCD,PSCA
E0,13/11/2022,Brighton,Aston Villa,1,2,A,1,1,D,C Kavanagh,7,8,2,2,14,11,11,4,2,7,0,0,1.83,3.75,4.2,1.88,3.84,4.33,1.85,3.5,4.2,1.76,3.85,5.05
E0,13/11/2022,Fulham,Man United,1,2,A,0,1,A,P Tierney,14,14,7,9,9,10,10,3,1,1,0,0,3.8,3.8,1.9,4.0,4.02,1.91,3.9,3.75,1.85,4.29,3.9,1.87
E0,26/12/2022,Brentford,Tottenham,2,2,D,1,0,H,D Coote,9,16,5,8,11,10,6,5,3,1,0,0,4.0,3.6,1.91,4.0,3.89,1.93,3.75,3.6,1.95,3.36,3.68,2.2
E0,26/12/2022,Crystal Palace,Fulham,0,3,A,0,1,A,A Madley,4,23,0,11,12,15,1,8,0,0,2,0,2.05,3.6,3.5,2.09,3.66,3.68,2.05,3.5,3.5,2.29,3.55,3.3
E0,26/12/2022,Everton,Wolves,1,2,A,1,1,D,C Pawson,12,7,6,4,9,22,2,2,1,6,0,0,2.3,3.25,3.2,2.41,3.26,3.34,2.3,3.2,3.2,2.57,3.25,3.07
E0,26/12/2022,Leicester,Newcastle,0,3,A,0,3,A,J Gillett,8,12,2,5,9,6,5,5,0,0,0,0,3.25,3.5,2.2,3.36,3.64,2.22,3.25,3.5,2.15,3.47,3.51,2.23
E0,26/12/2022,Southampton,Brighton,1,3,A,0,2,A,R Jones,14,7,4,4,9,10,4,2,1,2,0,0,3.3,3.5,2.15,3.5,3.6,2.18,3.4,3.4,2.1,3.83,3.52,2.08
E0,26/12/2022,Aston Villa,Liverpool,1,3,A,0,2,A,P Tierney,12,16,6,9,7,12,0,6,0,0,0,0,4.75,4.0,1.7,4.51,4.09,1.79,4.6,4.0,1.7,4.89,4.13,1.73
E0,26/12/2022,Arsenal,West Ham,3,1,H,0,1,A,M Oliver,16,8,5,4,13,17,7,5,0,2,0,0,1.5,4.33,6.5,1.52,4.48,6.85,1.47,4.33,6.5,1.57,4.3,6.43
E0,27/12/2022,Chelsea,Bournemouth,2,0,H,2,0,H,S Hooper,15,9,5,4,8,10,6,8,0,0,0,0,1.3,5.5,10.0,1.32,5.72,10.69,1.32,5.0,9.5,1.37,5.35,9.25
E0,27/12/2022,Man United,Nott'm Forest,3,0,H,2,0,H,A Taylor,17,8,8,3,13,4,9,9,3,1,0,0,1.29,5.5,11.0,1.31,5.7,11.66,1.32,5.25,9.5,1.36,5.5,9.2
E0,28/12/2022,Leeds,Man City,1,3,A,0,1,A,S Attwell,9,26,1,9,11,14,3,5,3,3,0,0,9.5,6.0,1.29,9.78,6.09,1.31,9.5,5.5,1.29,10.34,6.03,1.3
E0,30/12/2022,West Ham,Brentford,0,2,A,0,2,A,D England,20,9,5,6,9,5,8,1,1,0,0,0,2.0,3.6,3.6,2.08,3.66,3.73,2.0,3.5,3.6,2.15,3.65,3.53
E0,30/12/2022,Liverpool,Leicester,2,1,H,2,1,H,C Pawson,21,7,5,2,8,15,4,5,0,1,0,0,1.29,6.0,9.5,1.31,6.08,9.55,1.27,5.8,10.0,1.26,6.43,12.34
E0,31/12/2022,Wolves,Man United,0,1,A,0,0,D,R Jones,10,16,3,6,11,11,7,5,1,3,0,0,4.0,3.6,1.91,4.16,3.71,1.94,3.9,3.5,1.95,4.12,3.69,1.96
E0,31/12/2022,Bournemouth,Crystal Palace,0,2,A,0,2,A,A Marriner,6,15,2,6,17,11,2,7,4,1,0,0,2.8,3.3,2.5,2.97,3.32,2.6,2.9,3.2,2.5,3.01,3.22,2.65
E0,31/12/2022,Fulham,Southampton,2,1,H,1,0,H,G Scott,8,9,2,3,8,13,4,4,0,1,0,0,1.95,3.6,3.75,2.04,3.59,3.95,2.0,3.5,3.6,1.84,3.9,4.47
E0,31/12/2022,Man City,Everton,1,1,D,1,0,H,A Madley,16,2,3,1,13,14,7,1,3,4,0,0,1.13,9.0,19.0,1.16,7.97,23.85,1.11,8.5,23.0,1.15,9.75,20.0
E0,31/12/2022,Newcastle,Leeds,0,0,D,0,0,D,S Hooper,16,8,5,1,13,19,9,3,3,5,0,0,1.45,4.5,7.0,1.49,4.8,6.8,1.44,4.5,7.0,1.46,4.87,6.94
E0,31/12/2022,Brighton,Arsenal,2,4,A,0,2,A,A Taylor,9,14,5,7,7,11,7,4,3,3,0,0,3.4,3.5,2.1,3.6,3.62,2.13,3.4,3.5,2.1,4.47,3.77,1.87
E0,01/01/2023,Tottenham,Aston Villa,0,2,A,0,0,D,J Brooks,6,13,2,4,15,10,5,3,4,3,0,0,1.67,4.0,5.0,1.7,4.21,5.01,1.65,3.9,5.0,1.68,4.26,5.1
E0,01/01/2023,Nott'm Forest,Chelsea,1,1,D,0,1,A,P Bankes,12,7,5,2,16,14,1,2,2,2,0,0,5.0,3.8,1.7,5.43,3.98,1.7,5.0,3.7,1.7,5.8,4.2,1.63
E0,02/01/2023,Brentford,Liverpool,3,1,H,2,0,H,S Attwell,10,16,7,6,5,8,4,9,1,3,0,0,5.5,4.33,1.55,5.76,4.56,1.58,5.5,4.33,1.53,6.24,4.65,1.54
E0,03/01/2023,Arsenal,Newcastle,0,0,D,0,0,D,A Madley,17,8,4,1,10,16,5,5,4,4,0,0,1.8,3.8,4.33,1.83,3.95,4.45,1.78,3.7,4.4,1.78,3.91,4.88
E0,03/01/2023,Everton,Brighton,1,4,A,0,1,A,A Marriner,10,19,4,8,8,10,5,2,3,1,0,0,3.5,3.5,2.1,3.67,3.51,2.15,3.5,3.4,2.1,3.23,3.39,2.43
E0,03/01/2023,Leicester,Fulham,0,1,A,0,1,A,D Bond,15,11,6,2,12,11,6,3,2,6,0,0,2.2,3.6,3.1,2.26,3.73,3.2,2.2,3.5,3.1,2.36,3.67,3.06
E0,03/01/2023,Man United,Bournemouth,3,0,H,1,0,H,M Salisbury,18,7,6,4,13,7,6,5,0,3,0,0,1.29,5.5,11.0,1.29,6.02,10.83,1.29,5.5,10.0,1.29,6.05,11.5
E0,04/01/2023,Southampton,Nott'm Forest,0,1,A,0,1,A,T Bramall,8,11,0,1,14,17,6,2,2,2,0,0,2.0,3.5,3.8,2.1,3.52,3.82,2.05,3.3,3.75,2.43,3.37,3.19
E0,04/01/2023,Leeds,West Ham,2,2,D,1,1,D,D Coote,14,15,6,2,11,18,8,1,3,1,0,0,2.6,3.5,2.6,2.65,3.59,2.73,2.6,3.5,2.55,2.93,3.45,2.56
E0,04/01/2023,Aston Villa,Wolves,1,1,D,0,1,A,J Gillett,13,10,4,3,6,12,7,8,1,3,0,0,1.95,3.6,4.0,1.99,3.76,3.93,1.95,3.4,3.9,1.95,3.58,4.32
E0,04/01/2023,Crystal Palace,Tottenham,0,4,A,0,0,D,M Oliver,19,14,4,6,11,8,10,4,1,2,0,0,3.4,3.5,2.15,3.39,3.58,2.23,3.4,3.4,2.1,3.32,3.47,2.31
E0,05/01/2023,Chelsea,Man City,0,1,A,0,0,D,P Tierney,8,12,2,3,9,9,3,2,2,0,0,0,5.0,4.0,1.67,5.6,4.19,1.65,5.0,3.9,1.65,5.44,4.19,1.67
E0,12/01/2023,Fulham,Chelsea,2,1,H,1,0,H,D Coote,8,20,3,10,12,16,5,7,4,3,0,1,3.3,3.5,2.15,3.43,3.6,2.21,3.2,3.4,2.2,4.07,3.48,2.04
E0,13/01/2023,Aston Villa,Leeds,2,1,H,1,0,H,M Oliver,11,16,5,4,12,8,0,11,2,2,0,0,1.91,3.6,4.0,1.96,3.7,4.11,1.95,3.5,3.9,2.05,3.66,3.89
E0,14/01/2023,Man United,Man City,2,1,H,0,0,D,S Attwell,8,5,4,1,15,5,1,2,3,0,0,0,4.2,3.6,1.85,4.26,3.98,1.86,4.2,3.8,1.8,4.18,4.02,1.91
E0,14/01/2023,Brighton,Liverpool,3,0,H,0,0,D,D England,16,6,9,2,8,15,7,1,1,3,0,0,3.4,3.6,2.1,3.39,3.74,2.17,3.25,3.6,2.1,2.9,3.81,2.41
E0,14/01/2023,Everton,Southampton,1,2,A,1,0,H,J Brooks,12,13,4,5,7,19,6,4,0,3,0,0,2.25,3.25,3.3,2.28,3.48,3.36,2.25,3.3,3.2,2.42,3.26,3.31
E0,14/01/2023,Nott'm Forest,Leicester,2,0,H,0,0,D,P Tierney,15,6,5,1,11,12,3,5,1,2,0,0,2.7,3.3,2.63,2.74,3.46,2.72,2.62,3.3,2.62,2.8,3.2,2.84
E0,14/01/2023,Wolves,West Ham,1,0,H,0,0,D,S Hooper,17,16,4,4,10,7,4,3,0,2,0,0,2.63,3.3,2.7,2.75,3.29,2.82,2.62,3.2,2.7,2.54,3.17,3.19
E0,14/01/2023,Brentford,Bournemouth,2,0,H,1,0,H,J Gillett,12,7,4,2,5,9,5,3,1,1,0,0,1.65,4.0,5.25,1.69,4.14,5.23,1.63,3.9,5.25,1.61,4.15,6.25
E0,15/01/2023,Chelsea,Crystal Palace,1,0,H,0,0,D,P Bankes,15,10,5,5,10,17,11,7,2,5,0,0,1.62,4.0,5.25,1.68,3.96,5.64,1.63,3.75,5.5,1.88,3.5,4.8
E0,15/01/2023,Newcastle,Fulham,1,0,H,0,0,D,R Jones,20,5,5,0,6,14,10,5,1,3,0,0,1.5,4.33,6.5,1.53,4.55,6.52,1.5,4.2,6.5,1.47,4.74,7.33
E0,15/01/2023,Tottenham,Arsenal,0,2,A,0,2,A,C Pawson,17,14,7,5,16,15,4,3,4,2,0,0,3.1,3.6,2.2,3.34,3.71,2.21,3.25,3.5,2.15,3.4,3.59,2.22
E0,18/01/2023,Crystal Palace,Man United,1,1,D,0,1,A,R Jones,10,15,5,4,9,10,3,3,1,2,0,0,4.5,3.6,1.8,4.62,3.87,1.82,4.5,3.6,1.78,5.4,3.98,1.7
E0,19/01/2023,Man City,Tottenham,4,2,H,0,2,A,S Hooper,16,9,6,3,10,14,8,3,1,2,0,0,1.36,5.0,8.5,1.39,5.58,7.8,1.35,5.0,8.5,1.51,4.75,6.55
E0,21/01/2023,Liverpool,Chelsea,0,0,D,0,0,D,M Oliver,15,11,3,2,16,9,5,5,3,1,0,0,1.85,3.75,4.0,1.89,3.88,4.2,1.85,3.7,4.0,2.07,3.57,3.84
E0,21/01/2023,Bournemouth,Nott'm Forest,1,1,D,1,0,H,A Madley,16,20,4,5,10,7,4,6,1,2,0,0,2.75,3.1,2.75,2.86,3.15,2.82,2.7,3.1,2.7,2.93,3.22,2.71
E0,21/01/2023,Leicester,Brighton,2,2,D,1,1,D,T Bramall,9,13,2,4,9,9,5,6,0,1,0,0,3.6,3.5,2.05,3.61,3.71,2.1,3.5,3.5,2.05,4.35,4.06,1.83
E0,21/01/2023,Southampton,Aston Villa,0,1,A,0,0,D,M Salisbury,8,16,5,5,19,9,2,2,1,2,0,0,2.88,3.25,2.55,2.96,3.4,2.57,2.8,3.3,2.5,2.66,3.26,2.95
E0,21/01/2023,West Ham,Everton,2,0,H,2,0,H,S Attwell,11,5,4,2,9,6,4,9,1,1,0,0,1.8,3.75,4.75,1.82,3.65,5.0,1.78,3.5,4.75,1.88,3.55,4.75
E0,21/01/2023,Crystal Palace,Newcastle,0,0,D,0,0,D,C Pawson,6,16,1,7,13,7,3,15,4,2,0,0,4.4,3.5,1.85,4.52,3.57,1.92,4.33,3.5,1.83,4.66,3.64,1.87
E0,22/01/2023,Leeds,Brentford,0,0,D,0,0,D,P Bankes,9,6,5,0,10,18,2,3,2,2,0,0,2.38,3.6,2.88,2.39,3.72,2.99,2.35,3.5,2.88,2.37,3.61,3.09
E0,22/01/2023,Man City,Wolves,3,0,H,1,0,H,D Coote,13,10,7,1,10,10,5,7,1,2,0,0,1.2,8.0,11.0,1.2,7.65,14.95,1.18,7.0,15.0,1.27,6.25,12.25
E0,22/01/2023,Arsenal,Man United,3,2,H,1,1,D,A Taylor,25,6,5,4,8,9,12,4,1,2,0,0,1.8,3.8,4.2,1.88,3.92,4.19,1.88,3.6,4.0,1.86,3.9,4.34
E0,23/01/2023,Fulham,Tottenham,0,1,A,0,1,A,P Tierney,10,10,5,3,10,10,3,8,1,3,0,0,3.3,3.6,2.1,3.33,3.88,2.15,3.25,3.6,2.1,3.33,3.86,2.16
E0,03/02/2023,Chelsea,Fulham,0,0,D,0,0,D,S Attwell,12,10,3,4,16,12,6,2,1,4,0,0,1.62,4.0,5.25,1.65,4.11,5.79,1.62,3.8,5.5,1.61,4.18,6.09
E0,04/02/2023,Everton,Arsenal,1,0,H,0,0,D,D Coote,12,15,4,3,13,8,7,5,4,1,0,0,8.5,4.5,1.4,8.93,4.84,1.41,8.0,4.5,1.4,8.0,4.28,1.5
E0,04/02/2023,Aston Villa,Leicester,2,4,A,2,3,A,D England,19,9,4,5,10,10,11,3,0,2,0,0,1.95,3.6,3.8,2.02,3.63,3.95,1.95,3.6,3.75,2.13,3.5,3.73
E0,04/02/2023,Brentford,Southampton,3,0,H,2,0,H,D Bond,14,14,4,6,10,9,4,4,1,2,0,0,1.85,3.6,4.2,1.92,3.68,4.36,1.85,3.5,4.2,1.82,3.7,4.89
E0,04/02/2023,Brighton,Bournemouth,1,0,H,0,0,D,C Pawson,20,12,6,2,14,7,7,3,3,1,0,0,1.33,5.25,8.5,1.35,5.42,9.88,1.33,4.8,9.5,1.39,5.25,8.25
E0,04/02/2023,Man United,Crystal Palace,2,1,H,1,0,H,A Marriner,14,10,5,3,9,9,5,5,1,2,1,0,1.4,4.75,8.0,1.41,4.91,8.97,1.4,4.5,8.0,1.39,5.11,9.13
E0,04/02/2023,Wolves,Liverpool,3,0,H,2,0,H,P Tierney,12,22,6,4,9,7,2,7,1,1,0,0,4.0,3.8,1.85,4.14,3.93,1.89,4.0,3.7,1.85,3.98,3.79,1.97
E0,04/02/2023,Newcastle,West Ham,1,1,D,1,1,D,P Bankes,8,10,2,1,11,13,4,2,2,1,0,0,1.6,3.8,6.0,1.63,3.97,6.3,1.6,3.75,6.0,1.67,3.93,5.81
E0,05/02/2023,Nott'm Forest,Leeds,1,0,H,1,0,H,R Jones,6,10,2,4,15,14,0,2,4,2,0,0,2.63,3.3,2.7,2.69,3.46,2.76,2.6,3.4,2.62,2.85,3.46,2.62
E0,05/02/2023,Tottenham,Man City,1,0,H,1,0,H,A Madley,12,15,3,5,19,14,4,6,2,3,1,0,4.33,4.2,1.73,4.44,4.23,1.78,4.4,4.0,1.73,4.03,3.91,1.93
E0,08/02/2023,Man United,Leeds,2,2,D,0,1,A,S Hooper,24,8,7,2,7,11,6,5,1,3,0,0,1.45,5.0,6.0,1.48,4.98,6.69,1.47,4.5,6.5,1.56,4.49,6.11
E0,11/02/2023,West Ham,Chelsea,1,1,D,1,1,D,C Pawson,10,12,2,4,9,11,5,6,1,1,0,0,3.3,3.3,2.25,3.43,3.37,2.3,3.3,3.2,2.25,3.51,3.38,2.27
E0,11/02/2023,Arsenal,Brentford,1,1,D,0,0,D,P Bankes,23,9,7,2,9,9,7,4,0,2,0,0,1.44,4.75,7.0,1.47,4.77,7.32,1.42,4.5,7.5,1.58,4.25,6.35
E0,11/02/2023,Crystal Palace,Brighton,1,1,D,0,0,D,M Oliver,6,17,1,7,10,11,1,6,4,1,0,0,3.8,3.5,2.0,3.9,3.56,2.06,3.7,3.4,2.0,5.15,3.79,1.76
E0,11/02/2023,Fulham,Nott'm Forest,2,0,H,1,0,H,A Madley,16,10,3,1,9,11,5,4,0,1,0,0,1.91,3.5,4.33,1.94,3.57,4.37,1.91,3.5,4.0,1.97,3.52,4.33
E0,11/02/2023,Leicester,Tottenham,4,1,H,3,1,H,M Salisbury,15,11,7,4,14,9,1,5,5,2,0,0,3.4,3.6,2.1,3.46,3.7,2.16,3.3,3.6,2.1,3.57,3.76,2.1
E0,11/02/2023,Southampton,Wolves,1,2,A,1,0,H,J Gillett,17,11,2,2,12,14,5,2,2,2,0,1,2.9,3.2,2.55,3.16,3.18,2.55,3.0,3.1,2.5,3.26,3.18,2.5
E0,11/02/2023,Bournemouth,Newcastle,1,1,D,1,1,D,S Attwell,11,15,5,7,8,10,4,6,2,3,0,0,6.5,4.0,1.53,6.53,4.08,1.6,6.5,3.9,1.55,6.1,4.05,1.63
E0,12/02/2023,Leeds,Man United,0,2,A,0,0,D,P Tierney,16,11,6,5,10,13,7,3,2,1,0,0,3.75,3.8,1.91,3.98,3.87,1.94,3.7,3.7,1.91,3.81,3.9,1.98
E0,12/02/2023,Man City,Aston Villa,3,1,H,3,0,H,R Jones,17,6,9,2,13,14,8,4,1,2,0,0,1.25,6.5,11.0,1.26,6.66,11.78,1.24,6.0,12.0,1.37,5.25,9.0
E0,13/02/2023,Liverpool,Everton,2,0,H,1,0,H,S Hooper,15,6,6,1,8,16,3,3,1,3,0,0,1.5,4.33,6.5,1.55,4.48,6.39,1.52,4.2,6.0,1.62,4.3,5.75
E0,15/02/2023,Arsenal,Man City,1,3,A,1,1,D,A Taylor,10,9,1,6,11,15,1,3,2,3,0,0,2.9,3.5,2.35,2.95,3.6,2.46,2.88,3.4,2.4,3.36,3.52,2.27
E0,18/02/2023,Aston Villa,Arsenal,2,4,A,2,1,H,S Hooper,7,20,5,5,13,4,2,9,2,1,0,0,4.5,3.6,1.5,4.54,3.8,1.85,4.33,3.6,1.8,4.24,3.63,1.95
E0,18/02/2023,Brentford,Crystal Palace,1,1,D,0,0,D,P Tierney,12,10,5,4,10,8,2,6,2,2,0,0,1.83,3.5,4.5,1.85,3.62,4.84,1.85,3.4,4.4,1.83,3.62,4.96
E0,18/02/2023,Brighton,Fulham,0,1,A,0,0,D,D England,21,5,7,2,12,14,10,2,0,5,0,0,1.65,3.8,5.5,1.66,4.16,5.46,1.67,3.8,5.0,1.56,4.42,6.39
E0,18/02/2023,Chelsea,Southampton,0,1,A,0,1,A,D Coote,17,8,5,5,16,24,8,2,3,6,0,0,1.4,4.75,8.5,1.4,4.78,9.69,1.38,4.5,9.0,1.43,4.68,8.24
E0,18/02/2023,Everton,Leeds,1,0,H,0,0,D,A Madley,15,8,6,0,8,6,6,4,2,3,0,0,2.4,3.3,3.0,2.53,3.36,3.03,2.45,3.25,2.9,2.82,3.28,2.78
E0,18/02/2023,Nott'm Forest,Man City,1,1,D,0,1,A,G Scott,4,26,1,6,8,6,0,10,1,0,0,0,8.5,5.5,1.3,10.3,5.67,1.33,10.0,5.5,1.29,10.5,5.4,1.33
E0,18/02/2023,Wolves,Bournemouth,0,1,A,0,0,D,M Salisbury,15,5,4,1,12,10,12,2,3,3,0,0,1.67,3.6,6.0,1.69,3.86,5.78,1.67,3.7,5.25,1.83,3.62,4.98
E0,18/02/2023,Newcastle,Liverpool,0,2,A,0,2,A,A Taylor,14,13,4,7,3,8,6,7,1,1,1,0,2.5,3.5,2.7,2.57,3.58,2.82,2.5,3.4,2.7,2.56,3.52,2.88
E0,19/02/2023,Man United,Leicester,3,0,H,1,0,H,S Attwell,26,19,8,3,9,9,6,6,0,2,0,0,1.62,4.33,5.25,1.65,4.34,5.37,1.6,4.2,5.0,1.58,4.53,5.87
E0,19/02/2023,Tottenham,West Ham,2,0,H,0,0,D,M Oliver,16,6,6,1,16,10,4,7,2,1,0,0,1.75,3.6,4.75,1.87,3.76,4.47,1.83,3.6,4.2,1.88,3.53,4.72
E0,24/02/2023,Fulham,Wolves,1,1,D,0,1,A,M Oliver,10,8,5,2,12,17,4,3,2,0,0,0,2.5,3.2,3.0,2.59,3.26,3.04,2.5,3.2,2.9,2.68,3.15,3.02
E0,25/02/2023,Everton,Aston Villa,0,2,A,0,0,D,A Taylor,15,9,5,5,12,12,5,1,2,1,0,0,2.5,3.2,3.0,2.59,3.25,3.05,2.5,3.2,2.9,2.61,3.15,3.12
E0,25/02/2023,Leeds,Southampton,1,0,H,0,0,D,P Bankes,14,8,4,2,15,13,9,2,2,4,0,0,1.95,3.5,4.0,2.02,3.62,3.97,1.95,3.5,3.8,1.96,3.78,4.03
E0,25/02/2023,Leicester,Arsenal,0,1,A,0,0,D,C Pawson,1,10,0,2,14,9,0,8,0,1,0,0,4.75,4.0,1.7,4.93,4.15,1.72,4.6,3.9,1.7,6.02,4.31,1.6
E0,25/02/2023,West Ham,Nott'm Forest,4,0,H,0,0,D,J Gillett,18,8,5,3,8,5,12,3,0,0,0,0,1.75,3.6,5.0,1.81,3.63,5.16,1.78,3.5,4.8,1.71,3.84,5.6
E0,25/02/2023,Bournemouth,Man City,1,4,A,0,3,A,P Tierney,13,20,2,5,10,9,4,6,2,2,0,0,10.0,5.75,1.29,9.67,5.74,1.3,11.0,5.5,1.27,10.1,5.11,1.36
E0,25/02/2023,Crystal Palace,Liverpool,0,0,D,0,0,D,D England,6,12,0,4,11,14,5,3,2,5,0,0,4.75,3.8,1.73,4.86,3.99,1.76,4.5,3.75,1.75,5.08,4.12,1.71
E0,26/02/2023,Tottenham,Chelsea,2,0,H,0,0,D,S Attwell,8,10,3,2,10,10,4,4,2,3,0,0,2.55,3.25,2.9,2.59,3.36,2.96,2.5,3.2,2.88,3.04,3.33,2.54
E0,01/03/2023,Arsenal,Everton,4,0,H,2,0,H,M Oliver,15,8,5,5,5,12,5,1,0,2,0,0,1.36,4.75,10.0,1.38,5.01,9.1,1.32,5.0,9.5,1.34,5.21,10.65
E0,01/03/2023,Liverpool,Wolves,2,0,H,0,0,D,P Tierney,15,4,6,1,13,14,5,2,2,3,0,0,1.5,4.75,6.0,1.5,4.63,6.68,1.47,4.33,7.0,1.53,4.44,6.43
E0,04/03/2023,Man City,Newcastle,2,0,H,1,0,H,S Hooper,11,5,3,2,8,13,8,4,2,4,0,0,1.45,4.5,7.0,1.52,4.6,6.5,1.44,4.4,7.0,1.51,4.55,6.65
E0,04/03/2023,Arsenal,Bournemouth,3,2,H,0,1,A,C Kavanagh,31,4,9,4,6,8,17,1,0,2,0,0,1.22,7.0,12.0,1.22,6.83,13.69,1.2,6.5,13.0,1.23,6.75,14.0
E0,04/03/2023,Aston Villa,Crystal Palace,1,0,H,1,0,H,C Pawson,8,3,1,0,14,17,2,4,2,3,0,1,2.05,3.3,3.8,2.08,3.37,3.99,2.05,3.3,3.8,2.15,3.38,3.82
E0,04/03/2023,Brighton,West Ham,4,0,H,1,0,H,S Attwell,20,3,9,2,6,8,7,3,0,3,0,0,1.8,3.6,4.5,1.78,3.88,4.75,1.75,3.7,4.5,1.68,4.0,5.54
E0,04/03/2023,Chelsea,Leeds,1,0,H,0,0,D,M Oliver,13,11,3,2,10,7,5,7,2,0,0,0,1.62,4.0,5.5,1.65,4.05,5.62,1.63,3.9,5.25,1.6,4.2,6.11
E0,04/03/2023,Wolves,Tottenham,1,0,H,0,0,D,T Robinson,8,21,5,6,11,18,4,8,1,1,0,0,3.3,3.4,2.2,3.32,3.41,2.31,3.3,3.3,2.2,3.35,3.34,2.37
E0,04/03/2023,Southampton,Leicester,1,0,H,1,0,H,R Jones,11,11,5,0,12,11,3,4,4,2,0,0,2.75,3.3,2.6,2.85,3.3,2.67,2.7,3.25,2.6,2.98,3.36,2.57
E0,05/03/2023,Nott'm Forest,Everton,2,2,D,1,2,A,J Brooks,10,10,4,3,11,17,3,3,3,5,0,0,2.7,3.0,2.88,2.7,3.11,2.98,2.62,3.0,2.88,3.1,3.1,2.66
E0,05/03/2023,Liverpool,Man United,7,0,H,1,0,H,A Madley,18,8,8,4,13,14,4,3,2,3,0,0,2.38,3.6,2.88,2.39,3.76,2.91,2.38,3.6,2.75,2.43,3.66,2.97
E0,06/03/2023,Brentford,Fulham,3,2,H,1,1,D,A Taylor,14,9,6,5,12,17,2,3,0,3,0,0,1.95,3.6,3.75,2.0,3.76,3.82,2.0,3.5,3.6,2.08,3.6,3.8
E0,11/03/2023,Bournemouth,Liverpool,1,0,H,1,0,H,J Brooks,5,15,2,6,7,9,3,8,2,1,0,0,7.5,5.0,1.4,7.07,5.07,1.44,7.0,4.6,1.42,6.98,5.15,1.45
E0,11/03/2023,Everton,Brentford,1,0,H,1,0,H,S Hooper,13,12,6,4,11,12,5,8,2,1,0,0,2.7,3.25,2.7,2.75,3.23,2.82,2.62,3.2,2.7,2.7,3.15,2.99
E0,11/03/2023,Leeds,Brighton,2,2,D,1,1,D,P Tierney,12,14,4,2,12,9,4,7,1,1,0,0,3.75,3.6,1.95,3.94,3.76,1.96,3.75,3.6,1.95,4.47,3.8,1.85
E0,11/03/2023,Leicester,Chelsea,1,3,A,1,2,A,A Marriner,17,12,7,6,10,11,2,5,1,2,1,0,3.75,3.5,1.95,3.9,3.61,2.02,3.7,3.5,2.0,4.1,3.75,1.95
E0,11/03/2023,Tottenham,Nott'm Forest,3,1,H,2,0,H,C Pawson,15,9,7,5,13,13,2,10,3,1,0,0,1.44,4.75,7.0,1.45,4.69,7.8,1.42,4.4,7.5,1.47,4.63,7.65
E0,11/03/2023,Crystal Palace,Man City,0,1,A,0,0,D,R Jones,4,14,0,4,11,17,2,6,2,2,0,0,9.0,4.75,1.36,9.18,5.2,1.37,9.0,5.0,1.33,10.05,5.17,1.35
E0,12/03/2023,Fulham,Arsenal,0,3,A,0,3,A,D Coote,12,15,2,7,10,9,4,8,0,1,0,0,6.0,4.0,1.57,6.02,4.23,1.59,5.8,4.0,1.57,7.83,4.9,1.43
E0,12/03/2023,Man United,Southampton,0,0,D,0,0,D,A Taylor,10,17,4,4,12,9,7,8,2,0,0,0,1.36,5.0,9.0,1.34,5.33,10.01,1.33,5.0,9.0,1.28,6.28,10.69
E0,12/03/2023,West Ham,Aston Villa,1,1,D,1,1,D,C Kavanagh,17,12,6,4,8,6,13,2,1,0,0,0,2.2,3.3,3.4,2.25,3.4,3.45,2.2,3.3,3.3,2.42,3.28,3.29
E0,12/03/2023,Newcastle,Wolves,2,1,H,1,0,H,A Madley,19,7,8,4,11,10,10,3,1,2,0,0,1.65,3.75,5.5,1.68,3.88,5.55,1.67,3.7,5.25,1.66,3.96,5.91
E0,15/03/2023,Brighton,Crystal Palace,1,0,H,1,0,H,P Bankes,11,11,5,3,13,20,1,4,1,2,0,0,1.44,4.2,8.0,1.47,4.51,7.72,1.44,4.2,7.5,1.39,5.23,9.54
E0,15/03/2023,Southampton,Brentford,0,2,A,0,1,A,M Salisbury,7,11,1,5,14,10,3,3,1,2,0,0,2.88,3.25,2.5,3.05,3.36,2.49,2.9,3.25,2.45,3.31,3.27,2.42
E0,17/03/2023,Nott'm Forest,Newcastle,1,2,A,1,1,D,P Tierney,5,15,3,4,17,9,3,7,5,1,0,0,5.5,3.8,1.62,5.81,3.87,1.68,5.5,3.7,1.65,5.48,3.7,1.75
E0,18/03/2023,Aston Villa,Bournemouth,3,0,H,1,0,H,R Jones,20,10,9,3,8,13,9,6,1,4,0,0,1.7,3.8,5.0,1.74,3.88,5.11,1.7,3.75,4.8,1.74,3.95,5.13
E0,18/03/2023,Brentford,Leicester,1,1,D,1,0,H,D Bond,11,14,2,1,10,11,8,4,1,2,1,0,1.91,3.6,3.75,1.95,3.79,3.94,1.95,3.6,3.75,1.9,3.84,4.21
E0,18/03/2023,Southampton,Tottenham,3,3,D,0,1,A,S Hooper,19,17,7,3,13,8,10,3,1,1,0,0,4.75,3.6,1.75,4.62,3.78,1.82,4.5,3.5,1.8,4.62,3.73,1.85
E0,18/03/2023,Wolves,Leeds,2,4,A,0,1,A,M Salisbury,23,11,8,4,15,9,5,4,3,5,1,0,2.25,3.2,3.3,2.3,3.25,3.5,2.25,3.2,3.25,2.32,3.34,3.43
